2026-08-11T07:51:21,flex-tig-stack-telegraf-1,2.87%,79.34MiB / 7.62GiB
2026-08-11T07:51:21,flex-tig-stack-grafana-1,0.07%,50.06MiB / 7.62GiB
2026-08-11T07:51:21,flex-tig-stack-influxdb-1,3.42%,139.4MiB / 7.62GiB
2026-08-11T07:51:29,flex-tig-stack-telegraf-1,5.20%,79.56MiB / 7.62GiB
2026-08-11T07:51:29,flex-tig-stack-grafana-1,0.03%,49.95MiB / 7.62GiB
2026-08-11T07:51:29,flex-tig-stack-influxdb-1,4.83%,148.9MiB / 7.62GiB
2026-08-11T07:51:37,flex-tig-stack-telegraf-1,2.59%,79.79MiB / 7.62GiB
2026-08-11T07:51:37,flex-tig-stack-grafana-1,0.07%,49.95MiB / 7.62GiB
2026-08-11T07:51:37,flex-tig-stack-influxdb-1,1.71%,152.9MiB / 7.62GiB
2026-08-11T07:51:44,flex-tig-stack-telegraf-1,5.75%,79.8MiB / 7.62GiB
2026-08-11T07:51:44,flex-tig-stack-grafana-1,0.04%,50.62MiB / 7.62GiB
2026-08-11T07:51:44,flex-tig-stack-influxdb-1,2.59%,163.9MiB / 7.62GiB
2026-08-11T07:51:51,flex-tig-stack-telegraf-1,3.06%,78.96MiB / 7.62GiB
2026-08-11T07:51:51,flex-tig-stack-grafana-1,0.04%,50.07MiB / 7.62GiB
2026-08-11T07:51:51,flex-tig-stack-influxdb-1,9.17%,168.6MiB / 7.62GiB
2026-08-11T07:51:59,flex-tig-stack-telegraf-1,1.63%,78.77MiB / 7.62GiB
2026-08-11T07:51:59,flex-tig-stack-grafana-1,0.05%,49.98MiB / 7.62GiB
2026-08-11T07:51:59,flex-tig-stack-influxdb-1,3.06%,176.1MiB / 7.62GiB
2026-08-11T07:52:07,flex-tig-stack-telegraf-1,0.46%,79MiB / 7.62GiB
2026-08-11T07:52:07,flex-tig-stack-grafana-1,0.04%,49.98MiB / 7.62GiB
2026-08-11T07:52:07,flex-tig-stack-influxdb-1,0.16%,185.8MiB / 7.62GiB
2026-08-11T07:52:14,flex-tig-stack-telegraf-1,6.05%,78.85MiB / 7.62GiB
2026-08-11T07:52:14,flex-tig-stack-grafana-1,0.04%,49.73MiB / 7.62GiB
2026-08-11T07:52:14,flex-tig-stack-influxdb-1,4.26%,186.2MiB / 7.62GiB
2026-08-11T07:52:21,flex-tig-stack-telegraf-1,1.38%,78.78MiB / 7.62GiB
2026-08-11T07:52:21,flex-tig-stack-grafana-1,0.04%,49.73MiB / 7.62GiB
2026-08-11T07:52:21,flex-tig-stack-influxdb-1,2.78%,202.1MiB / 7.62GiB
2026-08-11T07:52:29,flex-tig-stack-telegraf-1,6.96%,78.52MiB / 7.62GiB
2026-08-11T07:52:29,flex-tig-stack-grafana-1,0.07%,49.65MiB / 7.62GiB
2026-08-11T07:52:29,flex-tig-stack-influxdb-1,1.81%,202.7MiB / 7.62GiB
2026-08-11T07:52:37,flex-tig-stack-telegraf-1,2.53%,78.75MiB / 7.62GiB
2026-08-11T07:52:37,flex-tig-stack-grafana-1,0.04%,49.88MiB / 7.62GiB
2026-08-11T07:52:37,flex-tig-stack-influxdb-1,2.09%,206.7MiB / 7.62GiB
2026-08-11T07:52:44,flex-tig-stack-telegraf-1,2.54%,79.2MiB / 7.62GiB
2026-08-11T07:52:44,flex-tig-stack-grafana-1,0.03%,50.52MiB / 7.62GiB
2026-08-11T07:52:44,flex-tig-stack-influxdb-1,2.01%,214.9MiB / 7.62GiB
2026-08-11T07:52:51,flex-tig-stack-telegraf-1,5.65%,79.15MiB / 7.62GiB
2026-08-11T07:52:51,flex-tig-stack-grafana-1,0.05%,50.02MiB / 7.62GiB
2026-08-11T07:52:51,flex-tig-stack-influxdb-1,0.68%,217MiB / 7.62GiB
2026-08-11T07:52:59,flex-tig-stack-telegraf-1,3.46%,78.27MiB / 7.62GiB
2026-08-11T07:52:59,flex-tig-stack-grafana-1,0.07%,50.02MiB / 7.62GiB
2026-08-11T07:52:59,flex-tig-stack-influxdb-1,1.44%,213.4MiB / 7.62GiB
2026-08-11T07:53:07,flex-tig-stack-telegraf-1,2.80%,78.89MiB / 7.62GiB
2026-08-11T07:53:07,flex-tig-stack-grafana-1,0.04%,50.27MiB / 7.62GiB
2026-08-11T07:53:07,flex-tig-stack-influxdb-1,2.01%,208.4MiB / 7.62GiB
2026-08-11T07:53:14,flex-tig-stack-telegraf-1,2.10%,78.9MiB / 7.62GiB
2026-08-11T07:53:14,flex-tig-stack-grafana-1,0.05%,50.28MiB / 7.62GiB
2026-08-11T07:53:14,flex-tig-stack-influxdb-1,1.40%,135.5MiB / 7.62GiB
2026-08-11T07:53:21,flex-tig-stack-telegraf-1,4.34%,78.32MiB / 7.62GiB
2026-08-11T07:53:21,flex-tig-stack-grafana-1,1.45%,49.87MiB / 7.62GiB
2026-08-11T07:53:21,flex-tig-stack-influxdb-1,2.04%,142.1MiB / 7.62GiB
2026-08-11T07:53:29,flex-tig-stack-telegraf-1,3.04%,78.31MiB / 7.62GiB
2026-08-11T07:53:29,flex-tig-stack-grafana-1,0.04%,49.77MiB / 7.62GiB
2026-08-11T07:53:29,flex-tig-stack-influxdb-1,2.05%,141.9MiB / 7.62GiB
2026-08-11T07:53:37,flex-tig-stack-telegraf-1,4.01%,78.54MiB / 7.62GiB
2026-08-11T07:53:37,flex-tig-stack-grafana-1,0.03%,49.77MiB / 7.62GiB
2026-08-11T07:53:37,flex-tig-stack-influxdb-1,2.00%,146.8MiB / 7.62GiB
2026-08-11T07:53:44,flex-tig-stack-telegraf-1,0.91%,78.56MiB / 7.62GiB
2026-08-11T07:53:44,flex-tig-stack-grafana-1,0.05%,49.77MiB / 7.62GiB
2026-08-11T07:53:44,flex-tig-stack-influxdb-1,0.91%,151.2MiB / 7.62GiB
2026-08-11T07:53:51,flex-tig-stack-telegraf-1,2.02%,79.02MiB / 7.62GiB
2026-08-11T07:53:51,flex-tig-stack-grafana-1,0.07%,49.77MiB / 7.62GiB
2026-08-11T07:53:51,flex-tig-stack-influxdb-1,1.41%,156.1MiB / 7.62GiB
2026-08-11T07:53:59,flex-tig-stack-telegraf-1,2.74%,78.5MiB / 7.62GiB
2026-08-11T07:53:59,flex-tig-stack-grafana-1,0.05%,49.77MiB / 7.62GiB
2026-08-11T07:53:59,flex-tig-stack-influxdb-1,1.98%,164.6MiB / 7.62GiB
2026-08-11T07:54:07,flex-tig-stack-telegraf-1,2.67%,78.21MiB / 7.62GiB
2026-08-11T07:54:07,flex-tig-stack-grafana-1,0.03%,49.68MiB / 7.62GiB
2026-08-11T07:54:07,flex-tig-stack-influxdb-1,1.84%,177.2MiB / 7.62GiB
2026-08-11T07:54:14,flex-tig-stack-telegraf-1,2.81%,78.5MiB / 7.62GiB
2026-08-11T07:54:14,flex-tig-stack-grafana-1,0.04%,49.68MiB / 7.62GiB
2026-08-11T07:54:14,flex-tig-stack-influxdb-1,2.04%,188MiB / 7.62GiB
2026-08-11T07:54:21,flex-tig-stack-telegraf-1,2.77%,79.04MiB / 7.62GiB
2026-08-11T07:54:21,flex-tig-stack-grafana-1,0.04%,49.68MiB / 7.62GiB
2026-08-11T07:54:21,flex-tig-stack-influxdb-1,4.74%,188.9MiB / 7.62GiB
2026-08-11T07:54:29,flex-tig-stack-telegraf-1,3.71%,78.21MiB / 7.62GiB
2026-08-11T07:54:29,flex-tig-stack-grafana-1,0.07%,49.68MiB / 7.62GiB
2026-08-11T07:54:29,flex-tig-stack-influxdb-1,0.85%,197.4MiB / 7.62GiB
2026-08-11T07:54:37,flex-tig-stack-telegraf-1,2.97%,78.37MiB / 7.62GiB
2026-08-11T07:54:37,flex-tig-stack-grafana-1,0.05%,49.68MiB / 7.62GiB
2026-08-11T07:54:37,flex-tig-stack-influxdb-1,1.93%,197.6MiB / 7.62GiB
2026-08-11T07:54:44,flex-tig-stack-telegraf-1,2.28%,79.15MiB / 7.62GiB
2026-08-11T07:54:44,flex-tig-stack-grafana-1,0.06%,49.26MiB / 7.62GiB
2026-08-11T07:54:44,flex-tig-stack-influxdb-1,0.99%,205.1MiB / 7.62GiB
2026-08-11T07:54:51,flex-tig-stack-telegraf-1,2.27%,79.1MiB / 7.62GiB
2026-08-11T07:54:51,flex-tig-stack-grafana-1,0.04%,49.26MiB / 7.62GiB
2026-08-11T07:54:51,flex-tig-stack-influxdb-1,1.43%,216.6MiB / 7.62GiB
2026-08-11T07:54:59,flex-tig-stack-telegraf-1,4.09%,78.56MiB / 7.62GiB
2026-08-11T07:54:59,flex-tig-stack-grafana-1,0.07%,49.43MiB / 7.62GiB
2026-08-11T07:54:59,flex-tig-stack-influxdb-1,1.90%,224.1MiB / 7.62GiB
2026-08-11T07:55:07,flex-tig-stack-telegraf-1,2.80%,79.05MiB / 7.62GiB
2026-08-11T07:55:07,flex-tig-stack-grafana-1,0.04%,48.51MiB / 7.62GiB
2026-08-11T07:55:07,flex-tig-stack-influxdb-1,1.95%,224.2MiB / 7.62GiB
2026-08-11T07:55:14,flex-tig-stack-telegraf-1,4.13%,78.78MiB / 7.62GiB
2026-08-11T07:55:14,flex-tig-stack-grafana-1,6.26%,49.13MiB / 7.62GiB
2026-08-11T07:55:14,flex-tig-stack-influxdb-1,7.59%,140.6MiB / 7.62GiB
2026-08-11T07:55:21,flex-tig-stack-telegraf-1,0.21%,79.13MiB / 7.62GiB
2026-08-11T07:55:21,flex-tig-stack-grafana-1,0.04%,49.48MiB / 7.62GiB
2026-08-11T07:55:22,flex-tig-stack-influxdb-1,4.57%,139.8MiB / 7.62GiB
2026-08-11T07:55:29,flex-tig-stack-telegraf-1,5.91%,78.34MiB / 7.62GiB
2026-08-11T07:55:29,flex-tig-stack-grafana-1,0.05%,49.45MiB / 7.62GiB
2026-08-11T07:55:29,flex-tig-stack-influxdb-1,5.49%,145.2MiB / 7.62GiB
2026-08-11T07:55:37,flex-tig-stack-telegraf-1,3.64%,78.77MiB / 7.62GiB
2026-08-11T07:55:37,flex-tig-stack-grafana-1,0.04%,49.37MiB / 7.62GiB
2026-08-11T07:55:37,flex-tig-stack-influxdb-1,4.74%,159.6MiB / 7.62GiB
2026-08-11T07:55:44,flex-tig-stack-telegraf-1,5.27%,78.69MiB / 7.62GiB
2026-08-11T07:55:44,flex-tig-stack-grafana-1,0.10%,49.19MiB / 7.62GiB
2026-08-11T07:55:44,flex-tig-stack-influxdb-1,4.06%,175.1MiB / 7.62GiB
2026-08-11T07:55:51,flex-tig-stack-telegraf-1,3.06%,78.98MiB / 7.62GiB
2026-08-11T07:55:52,flex-tig-stack-grafana-1,0.03%,49.61MiB / 7.62GiB
2026-08-11T07:55:52,flex-tig-stack-influxdb-1,2.57%,193.5MiB / 7.62GiB
2026-08-11T07:55:59,flex-tig-stack-telegraf-1,4.71%,78.3MiB / 7.62GiB
2026-08-11T07:55:59,flex-tig-stack-grafana-1,0.07%,49.51MiB / 7.62GiB
2026-08-11T07:55:59,flex-tig-stack-influxdb-1,4.07%,202.1MiB / 7.62GiB
2026-08-11T07:56:07,flex-tig-stack-telegraf-1,7.20%,78.26MiB / 7.62GiB
2026-08-11T07:56:07,flex-tig-stack-grafana-1,0.05%,49.33MiB / 7.62GiB
2026-08-11T07:56:07,flex-tig-stack-influxdb-1,7.87%,215.5MiB / 7.62GiB
2026-08-11T07:56:14,flex-tig-stack-telegraf-1,1.79%,78.79MiB / 7.62GiB
2026-08-11T07:56:14,flex-tig-stack-grafana-1,0.05%,49.5MiB / 7.62GiB
2026-08-11T07:56:14,flex-tig-stack-influxdb-1,1.27%,226.1MiB / 7.62GiB
2026-08-11T07:56:22,flex-tig-stack-telegraf-1,6.00%,78.61MiB / 7.62GiB
2026-08-11T07:56:22,flex-tig-stack-grafana-1,0.03%,49.49MiB / 7.62GiB
2026-08-11T07:56:22,flex-tig-stack-influxdb-1,4.87%,140.4MiB / 7.62GiB
2026-08-11T07:56:29,flex-tig-stack-telegraf-1,3.34%,79.95MiB / 7.62GiB
2026-08-11T07:56:29,flex-tig-stack-grafana-1,0.03%,49.57MiB / 7.62GiB
2026-08-11T07:56:29,flex-tig-stack-influxdb-1,2.05%,155.7MiB / 7.62GiB
2026-08-11T07:56:37,flex-tig-stack-telegraf-1,6.17%,79.8MiB / 7.62GiB
2026-08-11T07:56:37,flex-tig-stack-grafana-1,0.03%,50.68MiB / 7.62GiB
2026-08-11T07:56:37,flex-tig-stack-influxdb-1,3.93%,167.9MiB / 7.62GiB
2026-08-11T07:56:44,flex-tig-stack-telegraf-1,7.20%,79.99MiB / 7.62GiB
2026-08-11T07:56:44,flex-tig-stack-grafana-1,0.06%,51.27MiB / 7.62GiB
2026-08-11T07:56:44,flex-tig-stack-influxdb-1,5.32%,186.2MiB / 7.62GiB
2026-08-11T07:56:52,flex-tig-stack-telegraf-1,5.86%,79.3MiB / 7.62GiB
2026-08-11T07:56:52,flex-tig-stack-grafana-1,6.26%,49.89MiB / 7.62GiB
2026-08-11T07:56:52,flex-tig-stack-influxdb-1,6.55%,200.8MiB / 7.62GiB
2026-08-11T07:56:59,flex-tig-stack-telegraf-1,3.78%,79.31MiB / 7.62GiB
2026-08-11T07:56:59,flex-tig-stack-grafana-1,0.06%,49.97MiB / 7.62GiB
2026-08-11T07:56:59,flex-tig-stack-influxdb-1,4.71%,205.1MiB / 7.62GiB
2026-08-11T07:57:07,flex-tig-stack-telegraf-1,5.35%,79.31MiB / 7.62GiB
2026-08-11T07:57:07,flex-tig-stack-grafana-1,0.03%,48.66MiB / 7.62GiB
2026-08-11T07:57:07,flex-tig-stack-influxdb-1,3.86%,220.8MiB / 7.62GiB
2026-08-11T07:57:14,flex-tig-stack-telegraf-1,4.31%,79.3MiB / 7.62GiB
2026-08-11T07:57:14,flex-tig-stack-grafana-1,0.04%,49MiB / 7.62GiB
2026-08-11T07:57:14,flex-tig-stack-influxdb-1,3.32%,238.3MiB / 7.62GiB
2026-08-11T07:57:22,flex-tig-stack-telegraf-1,2.31%,79.98MiB / 7.62GiB
2026-08-11T07:57:22,flex-tig-stack-grafana-1,0.05%,50.25MiB / 7.62GiB
2026-08-11T07:57:22,flex-tig-stack-influxdb-1,12.25%,138.1MiB / 7.62GiB
2026-08-11T07:57:29,flex-tig-stack-telegraf-1,5.01%,79.05MiB / 7.62GiB
2026-08-11T07:57:29,flex-tig-stack-grafana-1,0.04%,50.65MiB / 7.62GiB
2026-08-11T07:57:29,flex-tig-stack-influxdb-1,5.56%,146.4MiB / 7.62GiB
2026-08-11T07:57:37,flex-tig-stack-telegraf-1,5.09%,79.47MiB / 7.62GiB
2026-08-11T07:57:37,flex-tig-stack-grafana-1,0.04%,50.45MiB / 7.62GiB
2026-08-11T07:57:37,flex-tig-stack-influxdb-1,4.03%,162.9MiB / 7.62GiB
2026-08-11T07:57:44,flex-tig-stack-telegraf-1,5.18%,79.58MiB / 7.62GiB
2026-08-11T07:57:44,flex-tig-stack-grafana-1,0.04%,50.44MiB / 7.62GiB
2026-08-11T07:57:44,flex-tig-stack-influxdb-1,3.11%,181.5MiB / 7.62GiB
2026-08-11T07:57:52,flex-tig-stack-telegraf-1,5.54%,79.42MiB / 7.62GiB
2026-08-11T07:57:52,flex-tig-stack-grafana-1,0.03%,50.12MiB / 7.62GiB
2026-08-11T07:57:52,flex-tig-stack-influxdb-1,6.50%,201.2MiB / 7.62GiB
2026-08-11T07:57:59,flex-tig-stack-telegraf-1,5.34%,80.11MiB / 7.62GiB
2026-08-11T07:57:59,flex-tig-stack-grafana-1,0.05%,50.26MiB / 7.62GiB
2026-08-11T07:57:59,flex-tig-stack-influxdb-1,3.90%,206.6MiB / 7.62GiB
2026-08-11T07:58:07,flex-tig-stack-telegraf-1,5.22%,79.59MiB / 7.62GiB
2026-08-11T07:58:07,flex-tig-stack-grafana-1,0.03%,50.92MiB / 7.62GiB
2026-08-11T07:58:07,flex-tig-stack-influxdb-1,3.37%,224.3MiB / 7.62GiB
2026-08-11T07:58:14,flex-tig-stack-telegraf-1,6.20%,79.61MiB / 7.62GiB
2026-08-11T07:58:14,flex-tig-stack-grafana-1,0.05%,50.98MiB / 7.62GiB
2026-08-11T07:58:14,flex-tig-stack-influxdb-1,2.95%,233.8MiB / 7.62GiB
2026-08-11T07:58:22,flex-tig-stack-telegraf-1,4.54%,80.02MiB / 7.62GiB
2026-08-11T07:58:22,flex-tig-stack-grafana-1,0.03%,50.06MiB / 7.62GiB
2026-08-11T07:58:22,flex-tig-stack-influxdb-1,11.72%,134.5MiB / 7.62GiB
2026-08-11T07:58:29,flex-tig-stack-telegraf-1,5.35%,80.43MiB / 7.62GiB
2026-08-11T07:58:29,flex-tig-stack-grafana-1,0.07%,50.26MiB / 7.62GiB
2026-08-11T07:58:29,flex-tig-stack-influxdb-1,5.73%,146.5MiB / 7.62GiB
2026-08-11T07:58:37,flex-tig-stack-telegraf-1,6.65%,81.07MiB / 7.62GiB
2026-08-11T07:58:37,flex-tig-stack-grafana-1,0.04%,51.56MiB / 7.62GiB
2026-08-11T07:58:37,flex-tig-stack-influxdb-1,6.82%,158.5MiB / 7.62GiB
2026-08-11T07:58:44,flex-tig-stack-telegraf-1,6.75%,81.01MiB / 7.62GiB
2026-08-11T07:58:44,flex-tig-stack-grafana-1,0.05%,51.79MiB / 7.62GiB
2026-08-11T07:58:44,flex-tig-stack-influxdb-1,4.13%,171.2MiB / 7.62GiB
2026-08-11T07:58:52,flex-tig-stack-telegraf-1,6.23%,81.16MiB / 7.62GiB
2026-08-11T07:58:52,flex-tig-stack-grafana-1,0.04%,51.2MiB / 7.62GiB
2026-08-11T07:58:52,flex-tig-stack-influxdb-1,12.19%,193MiB / 7.62GiB
2026-08-11T07:58:59,flex-tig-stack-telegraf-1,5.22%,80.35MiB / 7.62GiB
2026-08-11T07:58:59,flex-tig-stack-grafana-1,0.08%,50.02MiB / 7.62GiB
2026-08-11T07:58:59,flex-tig-stack-influxdb-1,6.12%,202.1MiB / 7.62GiB
2026-08-11T07:59:07,flex-tig-stack-telegraf-1,5.29%,80.8MiB / 7.62GiB
2026-08-11T07:59:07,flex-tig-stack-grafana-1,0.03%,51.24MiB / 7.62GiB
2026-08-11T07:59:07,flex-tig-stack-influxdb-1,7.11%,214.7MiB / 7.62GiB
2026-08-11T07:59:14,flex-tig-stack-telegraf-1,6.58%,81.02MiB / 7.62GiB
2026-08-11T07:59:14,flex-tig-stack-grafana-1,0.06%,51.23MiB / 7.62GiB
2026-08-11T07:59:14,flex-tig-stack-influxdb-1,5.07%,224.2MiB / 7.62GiB
2026-08-11T07:59:22,flex-tig-stack-telegraf-1,5.52%,80.43MiB / 7.62GiB
2026-08-11T07:59:22,flex-tig-stack-grafana-1,0.04%,51.73MiB / 7.62GiB
2026-08-11T07:59:22,flex-tig-stack-influxdb-1,3.93%,132MiB / 7.62GiB
2026-08-11T07:59:29,flex-tig-stack-telegraf-1,5.74%,80.52MiB / 7.62GiB
2026-08-11T07:59:29,flex-tig-stack-grafana-1,0.07%,49.64MiB / 7.62GiB
2026-08-11T07:59:29,flex-tig-stack-influxdb-1,5.55%,141.3MiB / 7.62GiB
2026-08-11T07:59:37,flex-tig-stack-telegraf-1,3.90%,80.44MiB / 7.62GiB
2026-08-11T07:59:37,flex-tig-stack-grafana-1,0.04%,50.55MiB / 7.62GiB
2026-08-11T07:59:37,flex-tig-stack-influxdb-1,2.94%,160.2MiB / 7.62GiB
2026-08-11T07:59:44,flex-tig-stack-telegraf-1,8.25%,80.6MiB / 7.62GiB
2026-08-11T07:59:44,flex-tig-stack-grafana-1,0.07%,51.05MiB / 7.62GiB
2026-08-11T07:59:44,flex-tig-stack-influxdb-1,8.67%,177MiB / 7.62GiB
2026-08-11T07:59:52,flex-tig-stack-telegraf-1,3.84%,80.48MiB / 7.62GiB
2026-08-11T07:59:52,flex-tig-stack-grafana-1,0.04%,50.37MiB / 7.62GiB
2026-08-11T07:59:52,flex-tig-stack-influxdb-1,8.89%,188.5MiB / 7.62GiB
2026-08-11T07:59:59,flex-tig-stack-telegraf-1,7.11%,80.53MiB / 7.62GiB
2026-08-11T07:59:59,flex-tig-stack-grafana-1,0.04%,51.01MiB / 7.62GiB
2026-08-11T07:59:59,flex-tig-stack-influxdb-1,3.97%,206.4MiB / 7.62GiB
2026-08-11T08:00:07,flex-tig-stack-telegraf-1,0.39%,80.43MiB / 7.62GiB
2026-08-11T08:00:07,flex-tig-stack-grafana-1,0.03%,50.98MiB / 7.62GiB
2026-08-11T08:00:07,flex-tig-stack-influxdb-1,0.15%,222.3MiB / 7.62GiB
2026-08-11T08:00:14,flex-tig-stack-telegraf-1,8.54%,80.61MiB / 7.62GiB
2026-08-11T08:00:14,flex-tig-stack-grafana-1,0.06%,50.95MiB / 7.62GiB
2026-08-11T08:00:14,flex-tig-stack-influxdb-1,10.59%,232.3MiB / 7.62GiB
2026-08-11T08:00:22,flex-tig-stack-telegraf-1,7.27%,80.3MiB / 7.62GiB
2026-08-11T08:00:22,flex-tig-stack-grafana-1,0.03%,50.94MiB / 7.62GiB
2026-08-11T08:00:22,flex-tig-stack-influxdb-1,14.04%,135.8MiB / 7.62GiB
2026-08-11T08:00:29,flex-tig-stack-telegraf-1,9.72%,80.43MiB / 7.62GiB
2026-08-11T08:00:29,flex-tig-stack-grafana-1,0.04%,51.01MiB / 7.62GiB
2026-08-11T08:00:30,flex-tig-stack-influxdb-1,8.31%,153.1MiB / 7.62GiB
2026-08-11T08:00:37,flex-tig-stack-telegraf-1,10.36%,81.91MiB / 7.62GiB
2026-08-11T08:00:37,flex-tig-stack-grafana-1,0.03%,50.42MiB / 7.62GiB
2026-08-11T08:00:37,flex-tig-stack-influxdb-1,9.80%,177.7MiB / 7.62GiB
